CustomerID;DateOfBirth;Gender;CreditScore;ScoreDate;CreditSource;CreditUtilization;RiskScore;RiskCategory
C2340;1961-09-01;Female;306;2023-02-23;TransUnion;5.37;43.80;Low
C2340;1961-09-01;Female;306;2023-02-23;TransUnion;5.37;84.22;Medium
C2341;1996-06-29;Female;408;2023-10-21;Equifax;66.64;64.16;Low
C2341;1996-06-29;Female;408;2023-10-21;Equifax;66.64;87.78;Medium
C2342;1987-03-18;Female;526;2023-10-31;TransUnion;12.98;40.20;Medium
C2342;1987-03-18;Female;526;2023-10-31;TransUnion;12.98;59.19;Medium
C2343;2001-06-14;Female;816;2023-04-02;Equifax;42.77;45.57;Low
C2343;2001-06-14;Female;816;2023-04-02;Equifax;42.77;2.93;Medium
C2344;1967-12-16;Female;321;2023-10-08;TransUnion;27.54;60.18;High
C2344;1967-12-16;Female;321;2023-10-08;TransUnion;27.54;36.25;High
C2345;1970-02-19;Male;501;2023-11-27;Equifax;41.49;84.22;Medium
C2345;1970-02-19;Male;501;2023-11-27;Equifax;41.49;21.07;High
C2346;2008-07-01;Male;849;2023-08-09;Experian;31.39;7.08;High
C2346;2008-07-01;Male;849;2023-08-09;Experian;31.39;12.36;Medium
C2347;2007-01-16;Male;655;2023-03-07;TransUnion;24.87;15.22;High
C2347;2007-01-16;Male;655;2023-03-07;TransUnion;24.87;97.63;High
C2348;2004-07-22;Female;571;2023-08-19;TransUnion;46.99;18.93;Low
C2348;2004-07-22;Female;571;2023-08-19;TransUnion;46.99;84.05;Low
C2349;2009-05-15;Male;608;2023-03-26;Equifax;62.32;78.60;Medium
C2349;2009-05-15;Male;608;2023-03-26;Equifax;62.32;12.82;Low
C2350;1968-09-18;Female;317;2023-01-29;Experian;20.67;56.03;Medium
C2350;1968-09-18;Female;317;2023-01-29;Experian;20.67;76.60;High
C2351;1981-05-30;Female;449;2023-09-02;Equifax;60.74;5.91;Medium
C2351;1981-05-30;Female;449;2023-09-02;Equifax;60.74;36.63;High
C2352;2013-11-23;Female;720;2023-10-15;Equifax;80.38;4.31;High
C2352;2013-11-23;Female;720;2023-10-15;Equifax;80.38;17.81;Medium
C2353;1970-01-12;Female;581;2023-11-17;TransUnion;59.80;35.72;Medium
C2353;1970-01-12;Female;581;2023-11-17;TransUnion;59.80;85.16;High
C2354;1964-08-19;Female;708;2023-09-18;Equifax;50.64;96.75;Medium
C2354;1964-08-19;Female;708;2023-09-18;Equifax;50.64;76.57;High
C2355;2005-01-30;Male;736;2023-04-11;Experian;17.12;60.84;Low
C2355;2005-01-30;Male;736;2023-04-11;Experian;17.12;40.72;High
C2356;1991-11-28;Female;817;2023-02-15;TransUnion;59.75;0.11;Low
C2356;1991-11-28;Female;817;2023-02-15;TransUnion;59.75;45.23;Low
C2357;1981-04-14;Female;793;2023-06-28;TransUnion;28.93;19.35;Medium
C2357;1981-04-14;Female;793;2023-06-28;TransUnion;28.93;65.72;High
C2358;1979-11-10;Female;483;2023-09-15;Equifax;44.03;55.13;Medium
C2358;1979-11-10;Female;483;2023-09-15;Equifax;44.03;26.90;Medium
C2359;1988-06-13;Female;787;2023-12-15;Experian;68.55;35.56;Medium
C2359;1988-06-13;Female;787;2023-12-15;Experian;68.55;29.24;Medium
C2360;2002-04-04;Male;537;2023-11-13;Experian;56.21;56.45;Medium
C2360;2002-04-04;Male;537;2023-11-13;Experian;56.21;13.15;Medium
C2361;1998-11-17;Female;843;2023-01-23;Equifax;48.89;56.07;Low
C2361;1998-11-17;Female;843;2023-01-23;Equifax;48.89;62.50;High
C2362;2012-11-22;Female;674;2023-10-08;TransUnion;65.96;45.02;Medium
C2362;2012-11-22;Female;674;2023-10-08;TransUnion;65.96;61.29;Low
C2363;1965-11-10;Female;432;2023-12-31;Experian;35.17;13.95;High
C2363;1965-11-10;Female;432;2023-12-31;Experian;35.17;89.71;Medium
C2364;1986-03-21;Female;366;2023-06-07;TransUnion;61.83;0.74;High
C2364;1986-03-21;Female;366;2023-06-07;TransUnion;61.83;21.53;Medium
C2365;1982-10-22;Female;325;2023-03-02;TransUnion;87.76;82.10;Low
C2365;1982-10-22;Female;325;2023-03-02;TransUnion;87.76;0.33;Low
C2366;1981-08-16;Female;736;2023-01-12;TransUnion;73.55;48.03;Medium
C2366;1981-08-16;Female;736;2023-01-12;TransUnion;73.55;45.20;High
C2367;1979-02-10;Male;707;2023-03-31;Experian;29.29;6.78;Medium
C2367;1979-02-10;Male;707;2023-03-31;Experian;29.29;26.06;High
C2368;1974-02-22;Male;624;2023-12-19;Experian;38.79;87.72;Medium
C2368;1974-02-22;Male;624;2023-12-19;Experian;38.79;22.44;Medium
C2369;1973-05-14;Male;827;2023-06-29;Equifax;42.51;11.72;High
C2369;1973-05-14;Male;827;2023-06-29;Equifax;42.51;13.92;Medium
C2370;1990-05-14;Female;626;2023-07-18;TransUnion;8.91;45.27;Medium
C2370;1990-05-14;Female;626;2023-07-18;TransUnion;8.91;32.22;Medium
C2371;2002-07-01;Female;660;2023-12-23;TransUnion;61.52;61.02;High
C2371;2002-07-01;Female;660;2023-12-23;TransUnion;61.52;46.09;Medium
C2372;1966-06-08;Female;657;2023-03-11;Experian;40.87;11.32;High
C2372;1966-06-08;Female;657;2023-03-11;Experian;40.87;64.53;Medium
C2373;1984-07-08;Female;441;2023-12-03;TransUnion;36.49;18.25;High
C2373;1984-07-08;Female;441;2023-12-03;TransUnion;36.49;57.78;Low
C2374;1995-07-29;Female;590;2023-06-02;Equifax;24.45;17.64;Medium
C2374;1995-07-29;Female;590;2023-06-02;Equifax;24.45;16.98;High
C2375;2008-06-02;Female;765;2023-05-30;Equifax;31.83;98.10;Medium
C2375;2008-06-02;Female;765;2023-05-30;Equifax;31.83;18.18;High
C2376;1970-12-13;Female;419;2023-01-10;Equifax;26.75;89.52;Low
C2376;1970-12-13;Female;419;2023-01-10;Equifax;26.75;78.15;Low
C2377;1966-10-05;Female;334;2023-06-02;TransUnion;25.79;61.38;High
C2377;1966-10-05;Female;334;2023-06-02;TransUnion;25.79;12.56;Medium
C2378;1986-04-06;Male;689;2023-09-03;Experian;18.08;88.24;Low
C2378;1986-04-06;Male;689;2023-09-03;Experian;18.08;0.10;High
C2379;1962-01-09;Female;450;2023-10-06;TransUnion;62.96;19.60;Medium
C2379;1962-01-09;Female;450;2023-10-06;TransUnion;62.96;50.44;Medium
C2380;1960-06-10;Male;577;2023-06-02;Equifax;59.32;32.33;Medium
C2380;1960-06-10;Male;577;2023-06-02;Equifax;59.32;85.30;Low
C2381;1995-07-12;Female;601;2023-10-03;Experian;36.50;95.19;High
C2381;1995-07-12;Female;601;2023-10-03;Experian;36.50;24.97;Medium
C2382;1997-07-19;Male;644;2023-11-30;TransUnion;64.05;11.67;Medium
C2382;1997-07-19;Male;644;2023-11-30;TransUnion;64.05;24.23;High
C2383;1978-07-16;Female;568;2023-04-19;Experian;23.77;64.49;Medium
C2383;1978-07-16;Female;568;2023-04-19;Experian;23.77;63.57;Low
C2384;1991-04-02;Male;423;2023-05-02;TransUnion;84.06;70.30;High
C2384;1991-04-02;Male;423;2023-05-02;TransUnion;84.06;4.99;Medium
C2385;1988-05-24;Female;692;2023-10-04;Equifax;87.80;7.65;Low
C2385;1988-05-24;Female;692;2023-10-04;Equifax;87.80;58.27;High
C2386;1964-01-30;Female;812;2023-09-22;TransUnion;87.46;13.99;Medium
C2386;1964-01-30;Female;812;2023-09-22;TransUnion;87.46;27.15;Medium
C2387;2012-08-13;Female;505;2023-12-13;Equifax;27.32;12.24;Low
C2387;2012-08-13;Female;505;2023-12-13;Equifax;27.32;98.57;High
C2388;2007-04-16;Female;644;2023-03-21;Experian;35.48;1.98;High
C2388;2007-04-16;Female;644;2023-03-21;Experian;35.48;52.55;Low
C2389;1967-10-29;Female;489;2023-07-15;Equifax;57.15;42.32;High
C2389;1967-10-29;Female;489;2023-07-15;Equifax;57.15;28.11;Low
C2390;1966-04-23;Female;426;2023-03-30;Equifax;78.80;67.04;Low
C2390;1966-04-23;Female;426;2023-03-30;Equifax;78.80;94.97;High
C2391;1979-09-02;Male;750;2023-06-18;TransUnion;79.60;20.68;Low
C2391;1979-09-02;Male;750;2023-06-18;TransUnion;79.60;38.98;Low
C2392;1994-03-26;Male;774;2023-08-27;TransUnion;39.30;44.59;High
C2392;1994-03-26;Male;774;2023-08-27;TransUnion;39.30;54.21;High
C2393;1977-03-22;Male;381;2023-06-05;TransUnion;13.46;84.00;Medium
C2393;1977-03-22;Male;381;2023-06-05;TransUnion;13.46;8.36;Medium
C2394;1975-07-13;Male;681;2023-01-05;TransUnion;81.85;65.13;Medium
C2394;1975-07-13;Male;681;2023-01-05;TransUnion;81.85;56.25;Medium
C2395;1970-09-29;Male;618;2023-02-28;Experian;75.88;32.31;Low
C2395;1970-09-29;Male;618;2023-02-28;Experian;75.88;84.73;High
C2396;1962-02-21;Female;312;2023-08-02;TransUnion;45.86;66.12;High
C2396;1962-02-21;Female;312;2023-08-02;TransUnion;45.86;19.90;Medium
C2397;2005-07-27;Female;845;2023-06-05;Experian;43.80;4.41;High
C2397;2005-07-27;Female;845;2023-06-05;Experian;43.80;17.25;High
C2398;1988-08-02;Female;838;2023-06-04;Experian;60.28;15.42;Medium
C2398;1988-08-02;Female;838;2023-06-04;Experian;60.28;94.79;Medium
C2399;1976-02-29;Male;732;2023-11-30;Experian;29.20;17.10;Medium
C2399;1976-02-29;Male;732;2023-11-30;Experian;29.20;14.71;Low
C2400;1988-04-25;Female;842;2023-12-12;TransUnion;3.82;8.76;High
C2400;1988-04-25;Female;842;2023-12-12;TransUnion;3.82;60.23;High
C2401;1981-12-16;Female;787;2023-04-19;TransUnion;25.37;39.13;Medium
C2401;1981-12-16;Female;787;2023-04-19;TransUnion;25.37;21.58;High
C2402;1966-07-29;Female;797;2023-09-03;Equifax;21.88;93.82;High
C2402;1966-07-29;Female;797;2023-09-03;Equifax;21.88;99.73;High
C2403;2002-09-18;Female;442;2023-07-26;Experian;49.01;49.27;Medium
C2403;2002-09-18;Female;442;2023-07-26;Experian;49.01;95.78;High
C2404;1968-11-10;Female;619;2023-04-07;Equifax;9.51;8.23;Medium
C2404;1968-11-10;Female;619;2023-04-07;Equifax;9.51;69.78;Low
C2405;2008-07-01;Male;735;2023-08-20;TransUnion;10.67;95.97;Medium
C2405;2008-07-01;Male;735;2023-08-20;TransUnion;10.67;28.44;Low
C2406;1986-10-12;Female;398;2023-07-15;Experian;8.58;93.49;High
C2406;1986-10-12;Female;398;2023-07-15;Experian;8.58;53.01;High
C2407;1971-07-02;Male;331;2023-12-31;TransUnion;8.48;88.46;Medium
C2407;1971-07-02;Male;331;2023-12-31;TransUnion;8.48;72.88;Medium
C2408;1992-10-24;Male;310;2023-10-24;Experian;53.84;99.10;Medium
C2408;1992-10-24;Male;310;2023-10-24;Experian;53.84;52.41;High
C2409;1974-10-24;Female;833;2023-01-18;Equifax;49.07;60.07;Medium
C2409;1974-10-24;Female;833;2023-01-18;Equifax;49.07;4.38;Low
C2410;1985-05-03;Male;691;2023-12-02;Equifax;49.26;35.26;Medium
C2410;1985-05-03;Male;691;2023-12-02;Equifax;49.26;29.94;High
C2411;1999-01-09;Female;495;2023-02-17;Equifax;51.39;2.57;Low
C2411;1999-01-09;Female;495;2023-02-17;Equifax;51.39;72.93;Low
C2412;1988-07-15;Female;341;2023-09-01;Experian;46.47;26.04;Low
C2412;1988-07-15;Female;341;2023-09-01;Experian;46.47;53.28;High
C2413;1984-09-20;Female;450;2023-10-26;Experian;78.02;93.05;Medium
C2413;1984-09-20;Female;450;2023-10-26;Experian;78.02;13.86;Low
C2414;1962-08-16;Male;600;2023-02-14;TransUnion;47.83;5.80;Medium
C2414;1962-08-16;Male;600;2023-02-14;TransUnion;47.83;5.69;Low
C2415;1995-04-11;Female;695;2023-12-29;TransUnion;7.05;51.42;Low
C2415;1995-04-11;Female;695;2023-12-29;TransUnion;7.05;80.66;Low
C2416;1973-06-16;Male;827;2023-07-22;TransUnion;73.71;56.79;Low
C2416;1973-06-16;Male;827;2023-07-22;TransUnion;73.71;99.12;High
C2417;1974-09-10;Male;523;2023-07-30;Equifax;51.01;52.12;High
C2417;1974-09-10;Male;523;2023-07-30;Equifax;51.01;55.05;High
C2418;2005-06-26;Male;772;2023-08-03;Equifax;7.21;92.99;Low
C2418;2005-06-26;Male;772;2023-08-03;Equifax;7.21;70.55;Medium
C2419;1971-06-22;Female;461;2023-03-24;Experian;50.52;31.88;High
C2419;1971-06-22;Female;461;2023-03-24;Experian;50.52;58.00;Low
C2420;1978-04-21;Female;335;2023-08-21;TransUnion;3.76;39.36;Medium
C2420;1978-04-21;Female;335;2023-08-21;TransUnion;3.76;34.96;High
C2421;1964-08-05;Male;431;2023-01-25;Equifax;79.31;30.86;Low
C2421;1964-08-05;Male;431;2023-01-25;Equifax;79.31;87.83;Medium
C2422;1997-08-21;Male;607;2023-02-23;Experian;77.53;63.52;Medium
C2422;1997-08-21;Male;607;2023-02-23;Experian;77.53;25.18;Medium
C2423;1999-08-10;Male;369;2023-01-17;TransUnion;10.33;10.32;Low
C2423;1999-08-10;Male;369;2023-01-17;TransUnion;10.33;81.25;High
C2424;1976-10-23;Male;312;2023-10-08;TransUnion;51.61;10.83;Low
C2424;1976-10-23;Male;312;2023-10-08;TransUnion;51.61;19.74;Medium
C2425;1961-10-19;Male;597;2023-12-23;Experian;36.09;85.75;Medium
C2425;1961-10-19;Male;597;2023-12-23;Experian;36.09;88.05;Low
C2426;1978-07-30;Female;413;2023-10-29;Equifax;7.09;51.72;Low
C2426;1978-07-30;Female;413;2023-10-29;Equifax;7.09;26.59;Medium
C2427;1973-12-14;Male;774;2023-01-25;TransUnion;49.38;59.80;Medium
C2427;1973-12-14;Male;774;2023-01-25;TransUnion;49.38;11.69;Medium
C2428;1972-05-19;Female;572;2023-10-30;Equifax;74.34;17.74;High
C2428;1972-05-19;Female;572;2023-10-30;Equifax;74.34;87.55;High
C2429;1971-05-28;Male;377;2023-03-24;TransUnion;78.49;89.29;Medium
C2429;1971-05-28;Male;377;2023-03-24;TransUnion;78.49;3.55;Low
C2430;1990-06-30;Female;426;2023-07-13;TransUnion;20.56;79.09;High
C2430;1990-06-30;Female;426;2023-07-13;TransUnion;20.56;5.07;Low
C2431;2011-01-17;Male;438;2023-07-26;Experian;64.58;9.80;Low
C2431;2011-01-17;Male;438;2023-07-26;Experian;64.58;16.46;Low
C2432;1989-07-28;Male;485;2023-07-13;Equifax;55.63;81.67;Medium
C2432;1989-07-28;Male;485;2023-07-13;Equifax;55.63;47.10;Medium
C2433;1962-01-12;Female;391;2023-12-21;Equifax;81.19;3.26;High
C2433;1962-01-12;Female;391;2023-12-21;Equifax;81.19;89.12;Low
C2434;1981-04-22;Female;531;2023-05-24;TransUnion;33.08;24.13;Medium
C2434;1981-04-22;Female;531;2023-05-24;TransUnion;33.08;89.43;Low
C2435;1966-12-17;Male;690;2023-06-09;Experian;0.34;66.26;High
C2435;1966-12-17;Male;690;2023-06-09;Experian;0.34;24.36;Medium
C2436;1996-04-02;Male;756;2023-02-19;Experian;46.54;86.40;High
C2436;1996-04-02;Male;756;2023-02-19;Experian;46.54;97.61;High
C2437;1989-03-20;Male;318;2023-08-13;TransUnion;4.55;50.57;Low
C2437;1989-03-20;Male;318;2023-08-13;TransUnion;4.55;22.60;Low
C2438;2004-04-03;Male;472;2023-06-01;Experian;40.79;75.09;High
C2438;2004-04-03;Male;472;2023-06-01;Experian;40.79;9.98;Low
C2439;1973-11-21;Female;765;2023-11-13;TransUnion;33.74;97.45;Low
C2439;1973-11-21;Female;765;2023-11-13;TransUnion;33.74;33.50;High
C2440;1985-10-17;Male;570;2023-04-30;Experian;77.26;10.47;Low
C2440;1985-10-17;Male;570;2023-04-30;Experian;77.26;68.46;High
C2441;2005-12-01;Male;733;2023-05-11;Equifax;7.49;32.82;Medium
C2441;2005-12-01;Male;733;2023-05-11;Equifax;7.49;45.56;Low
C2442;1980-02-27;Male;366;2023-05-10;Equifax;1.55;42.88;High
C2442;1980-02-27;Male;366;2023-05-10;Equifax;1.55;96.71;Low
C2443;2004-03-23;Male;759;2023-02-14;Experian;13.89;6.75;Medium
C2443;2004-03-23;Male;759;2023-02-14;Experian;13.89;44.61;Low
C2444;1996-11-20;Male;553;2023-11-02;TransUnion;47.81;11.14;High
C2444;1996-11-20;Male;553;2023-11-02;TransUnion;47.81;28.70;Medium
C2445;1964-10-24;Male;426;2023-07-21;Experian;63.37;13.79;Medium
C2445;1964-10-24;Male;426;2023-07-21;Experian;63.37;86.37;Medium
C2446;2006-04-26;Female;467;2023-05-31;Experian;42.96;28.53;Low
C2446;2006-04-26;Female;467;2023-05-31;Experian;42.96;8.62;Medium
C2447;1976-02-02;Male;828;2023-05-14;TransUnion;60.89;57.76;Low
C2447;1976-02-02;Male;828;2023-05-14;TransUnion;60.89;9.69;High
C2448;1996-08-05;Male;584;2023-07-21;Experian;34.61;88.33;Medium
C2448;1996-08-05;Male;584;2023-07-21;Experian;34.61;5.23;Medium
C2449;1989-01-20;Female;465;2023-05-06;TransUnion;8.20;56.53;High
C2449;1989-01-20;Female;465;2023-05-06;TransUnion;8.20;6.52;Medium
C2450;1982-03-08;Female;840;2023-08-18;Experian;9.50;81.24;High
C2450;1982-03-08;Female;840;2023-08-18;Experian;9.50;36.94;Low
C2451;1964-07-20;Male;814;2023-05-10;TransUnion;72.91;79.26;Low
C2451;1964-07-20;Male;814;2023-05-10;TransUnion;72.91;73.07;Low
C2452;1998-11-28;Female;368;2023-03-11;Equifax;28.42;52.21;High
C2452;1998-11-28;Female;368;2023-03-11;Equifax;28.42;43.32;Medium
C2453;1992-11-11;Male;767;2023-04-17;TransUnion;61.23;25.29;Low
C2453;1992-11-11;Male;767;2023-04-17;TransUnion;61.23;3.67;Low
C2454;2005-07-02;Female;669;2023-04-24;Equifax;71.03;53.76;Low
C2454;2005-07-02;Female;669;2023-04-24;Equifax;71.03;83.81;Low
C2455;1974-12-04;Male;472;2023-03-13;Experian;53.51;17.98;Medium
C2455;1974-12-04;Male;472;2023-03-13;Experian;53.51;5.44;High
C2456;1980-04-09;Female;777;2023-07-19;Experian;1.46;72.74;Medium
C2456;1980-04-09;Female;777;2023-07-19;Experian;1.46;86.49;Medium
C2457;1974-01-14;Female;679;2023-05-26;TransUnion;36.61;34.05;High
C2457;1974-01-14;Female;679;2023-05-26;TransUnion;36.61;72.23;Medium
C2458;1988-03-20;Female;451;2023-02-24;TransUnion;18.11;14.55;Medium
C2458;1988-03-20;Female;451;2023-02-24;TransUnion;18.11;88.83;Low
C2459;1976-08-28;Male;418;2023-06-20;TransUnion;5.98;14.11;Medium
C2459;1976-08-28;Male;418;2023-06-20;TransUnion;5.98;87.37;High
C2460;1983-03-03;Male;438;2023-01-21;Equifax;42.86;90.81;Low
C2460;1983-03-03;Male;438;2023-01-21;Equifax;42.86;35.60;High
C2461;1994-09-29;Male;737;2023-07-16;Experian;86.89;66.74;Low
C2461;1994-09-29;Male;737;2023-07-16;Experian;86.89;5.65;Medium
C2462;1978-08-08;Female;783;2023-06-27;TransUnion;51.50;77.73;Medium
C2462;1978-08-08;Female;783;2023-06-27;TransUnion;51.50;0.23;Low
C2463;1962-07-07;Female;542;2023-06-27;Experian;6.94;65.78;Low
C2463;1962-07-07;Female;542;2023-06-27;Experian;6.94;16.47;Medium
C2464;1987-05-06;Female;335;2023-02-04;Experian;8.05;56.57;Medium
C2464;1987-05-06;Female;335;2023-02-04;Experian;8.05;18.72;Medium
C2465;1998-12-06;Male;644;2023-11-08;Equifax;38.72;52.72;Medium
C2465;1998-12-06;Male;644;2023-11-08;Equifax;38.72;49.21;Medium
C2466;1981-08-20;Male;826;2023-06-26;Equifax;27.61;9.69;Medium
C2466;1981-08-20;Male;826;2023-06-26;Equifax;27.61;12.19;Medium
C2467;1982-09-17;Female;784;2023-06-25;TransUnion;32.65;52.15;Medium
C2467;1982-09-17;Female;784;2023-06-25;TransUnion;32.65;46.25;Medium
C2468;1988-03-13;Male;593;2023-07-28;Experian;52.29;38.74;High
C2468;1988-03-13;Male;593;2023-07-28;Experian;52.29;42.39;Low
C2469;2014-09-13;Male;370;2023-11-25;Experian;79.52;83.37;Medium
C2469;2014-09-13;Male;370;2023-11-25;Experian;79.52;50.28;High
C2470;1960-10-07;Male;336;2023-09-06;Experian;89.74;76.54;Low
C2470;1960-10-07;Male;336;2023-09-06;Experian;89.74;25.29;Medium
C2471;1968-03-27;Female;498;2023-10-24;TransUnion;39.27;71.75;Medium
C2471;1968-03-27;Female;498;2023-10-24;TransUnion;39.27;65.79;Medium
C2472;1995-10-08;Male;443;2023-12-28;Experian;79.62;96.93;Medium
C2472;1995-10-08;Male;443;2023-12-28;Experian;79.62;57.54;Medium
C2473;1970-09-19;Male;801;2023-11-24;TransUnion;10.02;77.95;Low
C2473;1970-09-19;Male;801;2023-11-24;TransUnion;10.02;65.58;High
C2474;1961-02-04;Male;450;2023-01-11;Experian;48.53;19.18;High
C2474;1961-02-04;Male;450;2023-01-11;Experian;48.53;92.96;High
C2475;1977-05-27;Male;697;2023-12-28;TransUnion;85.47;29.31;High
C2475;1977-05-27;Male;697;2023-12-28;TransUnion;85.47;66.27;High
C2476;2008-07-08;Male;518;2023-02-19;Equifax;3.48;91.47;Medium
C2476;2008-07-08;Male;518;2023-02-19;Equifax;3.48;27.24;Medium
C2477;1976-08-06;Female;699;2023-07-06;Equifax;32.36;28.03;Medium
C2477;1976-08-06;Female;699;2023-07-06;Equifax;32.36;87.99;Low
C2478;1977-12-01;Female;664;2023-03-26;Experian;16.20;4.00;Low
C2478;1977-12-01;Female;664;2023-03-26;Experian;16.20;73.11;High
C2479;2014-06-22;Female;505;2023-04-30;Equifax;54.99;91.52;Low
C2479;2014-06-22;Female;505;2023-04-30;Equifax;54.99;44.28;High
C2480;2001-01-24;Female;574;2023-08-29;TransUnion;89.55;34.08;Medium
C2480;2001-01-24;Female;574;2023-08-29;TransUnion;89.55;47.61;High
C2481;1967-07-10;Female;627;2023-12-26;Experian;70.07;37.79;Medium
C2481;1967-07-10;Female;627;2023-12-26;Experian;70.07;31.11;Low
C2482;2000-08-10;Female;548;2023-12-02;Experian;42.37;68.60;Low
C2482;2000-08-10;Female;548;2023-12-02;Experian;42.37;37.44;Medium
C2483;1993-12-12;Female;639;2023-09-01;Equifax;37.93;47.66;Medium
C2483;1993-12-12;Female;639;2023-09-01;Equifax;37.93;74.85;Medium
C2484;1991-07-22;Female;661;2023-01-05;Experian;39.19;60.42;High
C2484;1991-07-22;Female;661;2023-01-05;Experian;39.19;77.43;Medium
C2485;1979-11-30;Female;792;2023-03-02;Experian;21.05;46.51;High
C2485;1979-11-30;Female;792;2023-03-02;Experian;21.05;73.60;Medium
C2486;1989-03-13;Female;702;2023-12-13;Equifax;85.30;89.92;Low
C2486;1989-03-13;Female;702;2023-12-13;Equifax;85.30;97.25;Medium
C2487;2005-12-18;Male;333;2023-06-16;Experian;13.86;37.82;Medium
C2487;2005-12-18;Male;333;2023-06-16;Experian;13.86;93.15;Low
C2488;2001-07-11;Male;550;2023-10-24;TransUnion;5.47;25.84;High
C2488;2001-07-11;Male;550;2023-10-24;TransUnion;5.47;98.08;Low
C2489;1960-04-25;Male;412;2023-11-02;Equifax;34.00;52.40;Low
C2489;1960-04-25;Male;412;2023-11-02;Equifax;34.00;24.75;High
C2490;2013-11-30;Female;384;2023-08-20;TransUnion;59.42;31.82;High
C2490;2013-11-30;Female;384;2023-08-20;TransUnion;59.42;94.10;Low
C2491;1993-08-13;Female;389;2023-10-31;TransUnion;76.96;13.09;Low
C2491;1993-08-13;Female;389;2023-10-31;TransUnion;76.96;77.60;Medium
C2492;1988-12-08;Male;446;2023-10-06;Experian;73.51;48.75;Low
C2492;1988-12-08;Male;446;2023-10-06;Experian;73.51;6.73;Low
C2493;1998-05-14;Female;310;2023-08-24;Experian;79.89;84.96;Medium
C2493;1998-05-14;Female;310;2023-08-24;Experian;79.89;4.62;Medium
C2494;2002-12-14;Female;821;2023-01-26;Equifax;28.46;15.19;Medium
C2494;2002-12-14;Female;821;2023-01-26;Equifax;28.46;53.50;Medium
C2495;2005-11-20;Male;337;2023-05-23;TransUnion;50.90;21.40;Low
C2495;2005-11-20;Male;337;2023-05-23;TransUnion;50.90;55.58;High
C2496;2007-02-11;Male;623;2023-03-27;Equifax;33.17;1.94;Medium
C2496;2007-02-11;Male;623;2023-03-27;Equifax;33.17;1.87;High
C2497;1971-06-11;Female;630;2023-11-21;Equifax;53.03;77.72;Low
C2497;1971-06-11;Female;630;2023-11-21;Equifax;53.03;48.62;Medium
C2498;1986-08-24;Male;846;2023-03-10;TransUnion;22.53;39.50;High
C2498;1986-08-24;Male;846;2023-03-10;TransUnion;22.53;65.04;Low
C2499;1975-09-18;Female;500;2023-01-27;Experian;11.15;4.81;Medium
C2499;1975-09-18;Female;500;2023-01-27;Experian;11.15;47.50;High
C2500;2004-10-07;Male;748;2023-09-14;Experian;20.80;28.68;Low
C2500;2004-10-07;Male;748;2023-09-14;Experian;20.80;33.17;High
C2501;1996-02-24;Male;824;2023-01-25;Equifax;19.64;64.46;Low
C2501;1996-02-24;Male;824;2023-01-25;Equifax;19.64;70.89;High
C2502;2000-07-09;Male;651;2023-07-13;TransUnion;11.21;82.33;Medium
C2502;2000-07-09;Male;651;2023-07-13;TransUnion;11.21;76.02;Medium
C2503;1980-07-20;Male;516;2023-08-03;TransUnion;3.43;46.23;High
C2503;1980-07-20;Male;516;2023-08-03;TransUnion;3.43;67.07;Medium
C2504;1962-08-14;Male;801;2023-06-09;Equifax;88.71;75.14;High
C2504;1962-08-14;Male;801;2023-06-09;Equifax;88.71;12.83;High
C2505;1997-10-30;Female;601;2023-10-13;Experian;88.22;15.99;High
C2505;1997-10-30;Female;601;2023-10-13;Experian;88.22;63.33;Medium
C2506;2013-09-05;Female;358;2023-08-04;Equifax;34.03;37.41;Low
C2506;2013-09-05;Female;358;2023-08-04;Equifax;34.03;32.28;Low
C2507;2002-04-30;Male;301;2023-11-17;Equifax;27.02;83.04;Medium
C2507;2002-04-30;Male;301;2023-11-17;Equifax;27.02;50.42;Low
C2508;1980-05-02;Male;486;2023-10-17;TransUnion;33.00;62.21;High
C2508;1980-05-02;Male;486;2023-10-17;TransUnion;33.00;33.08;High
C2509;2005-12-30;Male;843;2023-10-30;Experian;38.37;4.42;Medium
C2509;2005-12-30;Male;843;2023-10-30;Experian;38.37;15.73;Medium
C2510;1969-08-26;Male;622;2023-08-26;Equifax;48.26;60.21;Medium
C2510;1969-08-26;Male;622;2023-08-26;Equifax;48.26;78.49;Medium
C2511;1983-02-21;Male;403;2023-04-30;Experian;36.72;54.90;Medium
C2511;1983-02-21;Male;403;2023-04-30;Experian;36.72;97.43;High
C2512;1962-10-19;Female;743;2023-10-19;Equifax;46.68;68.69;High
C2512;1962-10-19;Female;743;2023-10-19;Equifax;46.68;72.99;High
C2513;1997-02-23;Male;764;2023-08-29;TransUnion;77.93;64.69;Medium
C2513;1997-02-23;Male;764;2023-08-29;TransUnion;77.93;56.45;Medium
C2514;2008-12-30;Female;312;2023-07-07;Equifax;88.72;45.66;Medium
C2514;2008-12-30;Female;312;2023-07-07;Equifax;88.72;20.57;High
C2515;1974-08-13;Male;526;2023-02-05;Experian;88.75;99.01;High
C2515;1974-08-13;Male;526;2023-02-05;Experian;88.75;28.82;Medium
C2516;1970-07-14;Male;389;2023-11-09;TransUnion;36.14;65.74;Medium
C2516;1970-07-14;Male;389;2023-11-09;TransUnion;36.14;72.72;Low
C2517;1970-02-28;Male;644;2023-12-02;TransUnion;76.43;39.37;Medium
C2517;1970-02-28;Male;644;2023-12-02;TransUnion;76.43;85.82;Medium
